Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/06/2022,392778,30428,0,5322,231270366,CENTURY SAVINGS BANK,1376 W. SHERMAN AVENUE ,VINELAND,NJ,8360,51,624181
30/06/2022,393252,3197,7045,0,111308358,"FIRST NATIONAL BANK OF FLOYDADA, THE",124 S. MAIN ,FLOYDADA,TX,792352736,51,139667
30/06/2022,393355,1418,0,0,101205050,BANK OF WESTON,18255 HWY 45 NORTH ,WESTON,MO,64098,41,213530
30/06/2022,393953,19603,15593,0,113100570,"HOMETOWN BANK, NATIONAL ASSOCIATION",1801 45TH ST ,GALVESTON,TX,77550,51,871930
30/06/2022,394156,4196,9987,0,103103435,"SNB BANK, NATIONAL ASSOCIATION",503 SOUTH MAIN STREET ,SHATTUCK,OK,73858,51,125100
30/06/2022,394259,5835,0,0,101102768,"FIRST STATE BANK, THE",105 WEST MAIN STREET ,NORTON,KS,67654,41,483850
30/06/2022,395238,873,0,14036,61100606,SYNOVUS BANK,1148 BROADWAY ,COLUMBUS,GA,31901,41,57282102
30/06/2022,396057,10741,0,0,91805683,INDEPENDENCE STATE BANK,23942 SENTY DRIVE ,INDEPENDENCE,WI,54747,51,81312
30/06/2022,396244,26703,0,0,83000726,"RIVER CITY BANK, INC.",500 SOUTH SIXTH STREET ,LOUISVILLE,KY,40202,41,392400
30/06/2022,396253,25738,18430,0,103103451,FIRST NATIONAL BANK AND TRUST COMPANY,130 EAST MACARTHUR ,SHAWNEE,OK,74804,51,698925
30/06/2022,396954,13006,0,0,112321318,"PECOS COUNTY STATE BANK, THE",500 N. MAIN ,FORT STOCKTON,TX,797355697,51,316715
30/06/2022,397456,17913,14842,0,112323387,FIRST NATIONAL BANK OF FORT STOCKTON,1000 WEST DICKINSON BOULEVARD ,FORT STOCKTON,TX,79735,41,145025
30/06/2022,397531,903,0,0,71003405,AMALGAMATED BANK OF CHICAGO,30 NORTH LA SALLE STREET ,CHICAGO,IL,60602,51,1047869
30/06/2022,397540,3864,1950,0,82900319,"FIRST NATIONAL BANK OF FORT SMITH, THE",602 GARRISON AVENUE ,FORT SMITH,AR,72901,41,1907214
30/06/2022,397559,10643,0,0,104110113,DUNDEE BANK,5015 UNDERWOOD AVE ,OMAHA,NE,68132,51,557402
30/06/2022,397755,22319,0,0,81511631,LEGACY BANK & TRUST COMPANY,1500 NORTH MAIN ,MOUNTAIN GROVE,MO,65711,51,1010074
30/06/2022,397858,16908,0,0,103109772,SPIRO STATE BANK,1008 W BROADWAY STREET ,SPIRO,OK,74959,51,65782
30/06/2022,398051,5377,0,0,104901911,FARMERS AND MERCHANTS BANK OF ASHLAND,1501 SILVER STREET ,ASHLAND,NE,68003,41,114972
30/06/2022,398248,16757,0,0,74903544,CAMPBELL & FETTER BANK,126 SOUTH ORCHARD STREET ,KENDALLVILLE,IN,46755,41,368934
30/06/2022,398668,23472,24526,0,122038691,"BANK OF NEW YORK MELLON TRUST COMPANY, NATIONAL ASSOCIATION, THE","333 SOUTH HOPE STREET, SUITE 2525 ",LOS ANGELES,CA,90071,31,
30/06/2022,398837,8231,0,9508,65301744,COPIAH BANK,101 CALDWELL DRIVE ,HAZLEHURST,MS,39083,51,300469
30/06/2022,399357,11261,0,0,102104341,MCCLAVE STATE BANK,101 EAST FIRST STREET ,MC CLAVE,CO,81057,51,48417
30/06/2022,399517,13876,0,0,31306278,CNB BANK,1 SOUTH SECOND STREET ,CLEARFIELD,PA,16830,41,5277955
30/06/2022,399731,8532,0,0,65201750,BANK OF ERATH,105 WEST EDWARDS STREET ,ERATH,LA,70533,41,118558
30/06/2022,399973,29645,0,0,271173368,"FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF CENTRAL ILLINOIS, S.B.",200 NORTH MORGAN ,SHELBYVILLE,IL,62565,51,192314
30/06/2022,400057,16162,0,0,81511754,FIRST STATE BANK OF PURDY,KAY AVENUE ,PURDY,MO,65734,51,215670
30/06/2022,400141,2759,0,0,83901087,"FNB BANK, INC.","100 WK&T TECHNOLOGY DR., BUILDING 300 ",MAYFIELD,KY,42066,51,694764
30/06/2022,400365,24603,17862,0,114912220,"FIRST COMMERCIAL BANK, NATIONAL ASSOCIATION",1336 EAST COURT STREET ,SEGUIN,TX,78155,51,532930
30/06/2022,400767,22669,0,0,124201565,NEVADA BANK AND TRUST COMPANY,210 FRONT STREET ,CALIENTE,NV,89008,51,238212
30/06/2022,401072,28860,0,2505,302170476,CENTURY SAVINGS AND LOAN ASSOCIATION,233 EAST MAIN STREET ,TRINIDAD,CO,81082,51,97666
30/06/2022,401559,3977,12877,0,91408462,DNB NATIONAL BANK,305 4TH STREET WEST ,CLEAR LAKE,SD,57226,51,109778
30/06/2022,401755,25703,0,0,103112073,"BANK OF THE WEST, THE",101 SOUTH MAIN STREET ,THOMAS,OK,73669,51,171358
30/06/2022,401906,19532,0,10566,211274476,SKOWHEGAN SAVINGS BANK,13 ELM STREET ,SKOWHEGAN,ME,4976,51,754376
30/06/2022,401951,8197,0,0,91205869,PORTAGE BANK,880 108TH AVENUE NE ,BELLEVUE,WA,98004,51,54030
30/06/2022,402846,234,0,0,73920683,POCAHONTAS STATE BANK,233 NORTH MAIN ,POCAHONTAS,IA,50574,51,106307
30/06/2022,402873,28703,0,2186,242272887,"VERSAILLES SAVINGS AND LOAN COMPANY, THE",10413 KLEY ROAD ,VERSAILLES,OH,45380,51,66134
30/06/2022,403067,25644,18358,0,121040651,"BEACON BUSINESS BANK, NATIONAL ASSOCIATION","425 CALIFORNIA STREET, SUITE 2000 ",SAN FRANCISCO,CA,94104,51,154240
30/06/2022,403151,5496,0,0,104900349,CORNERSTONE BANK,529 NORTH LINCOLN AVENUE ,YORK,NE,68467,41,2116949
30/06/2022,403179,28405,0,1528,325170848,FIRST FED BANK,1603 EAST FIRST STREET ,PORT ANGELES,WA,98362,51,2012572
30/06/2022,403254,13986,8004,0,102101441,"TRANSACT BANK, NATIONAL ASSOCIATION","700 17TH STREET, SUITE 100 ",DENVER,CO,80202,51,14328
30/06/2022,403656,18145,0,0,91409351,STATE BANK OF EAGLE BUTTE,124 MAIN STREET ,EAGLE BUTTE,SD,57625,51,73161
30/06/2022,403870,29675,703870,3870,271173724,IROQUOIS FEDERAL SAVINGS AND LOAN ASSOCIATION,201 EAST CHERRY STREET ,WATSEKA,IL,60970,51,857558
30/06/2022,403946,19608,0,0,75909945,"PARK BANK, THE",1801 GREENWAY CROSS ,MADISON,WI,53713,51,1325557
30/06/2022,404653,11934,0,0,113113923,DOMINION BANK,"17304 PRESTON ROAD, SUITE 150 ",DALLAS,TX,75252,51,492628
30/06/2022,404943,12417,0,0,73919270,TRI-VALLEY BANK,104 MAIN STREET ,RANDOLPH,IA,51649,51,83055
30/06/2022,406022,5873,0,12844,55002150,WOODSBORO BANK,5 N. MAIN STREET ,WOODSBORO,MD,21798,51,405411
30/06/2022,406059,21329,16226,0,111900549,"NATIONAL BANK OF TEXAS AT FORT WORTH, THE",2535 N.E. 28TH ,FORT WORTH,TX,76106,51,429840
30/06/2022,406666,16866,0,0,111322664,WEST TEXAS STATE BANK,5009 COLLEGE AVENUE ,SNYDER,TX,79549,51,193444
30/06/2022,406974,22578,0,0,124302503,BRIGHTON BANK,7101 SOUTH HIGHLAND DRIVE ,SALT LAKE CITY,UT,84121,51,306164
30/06/2022,407168,1218,0,0,111317844,FIRST STATE BANK,1 N.E. COURT PL ,SPEARMAN,TX,790812323,51,174296
30/06/2022,407506,18198,0,8452,211174178,ION BANK,251 CHURCH STREET BOX 370,NAUGATUCK,CT,6770,51,1841212
30/06/2022,407645,9263,14369,0,71916042,"STILLMAN BANCCORP, N.A.",101 EAST MAIN STREET ,STILLMAN VALLEY,IL,61084,51,612369
30/06/2022,407850,12293,0,0,91407942,FARMERS STATE BANK,102 WEST MAIN STREET ,HOSMER,SD,57448,51,22228
30/06/2022,408307,90146,0,14766,211370998,ATHOL SAVINGS BANK,444 MAIN STREET ,ATHOL,MA,1331,41,556622
30/06/2022,408642,23537,0,0,75912479,BANKERS' BANK,7700 MINERAL POINT ROAD ,MADISON,WI,53717,51,1216340
30/06/2022,408875,31390,25139,0,263184815,"AXIOM BANK, NATIONAL ASSOCIATION",258 SOUTHHALL LANE ,MAITLAND,FL,32751,51,649853
30/06/2022,409265,15460,0,0,111305571,SPUR SECURITY BANK,120 W. HARRIS ,SPUR,TX,793702326,51,48995
30/06/2022,410159,18483,0,0,91409458,ANDES STATE BANK,213 MAIN ,LAKE ANDES,SD,57356,51,26857
30/06/2022,410560,16695,0,0,111308633,FIRST STATE BANK,302 NORTH MAIN ,STRATFORD,TX,79084,51,312222
30/06/2022,410748,18171,0,0,81023019,BANK OF O'FALLON,901 SOUTH LINCOLN AVENUE ,O'FALLON,IL,62269,41,383327
30/06/2022,410917,2725,11544,0,42101446,"CITIZENS NATIONAL BANK OF SOMERSET, THE",44 PUBLIC SQUARE ,SOMERSET,KY,42501,51,605887
30/06/2022,410944,8758,0,0,73921048,CITIZENS BANK,500 WEST MAIN STREET ,SAC CITY,IA,50583,51,64258
30/06/2022,411062,5538,9813,0,111307252,"FIRST NATIONAL BANK OF STERLING CITY, THE",4TH AND MAIN STREETS ,STERLING CITY,TX,76951,51,244418
30/06/2022,411174,31409,706902,6902,242170442,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,211 WEST MAIN STREET ,MOREHEAD,KY,40351,51,35929
30/06/2022,411231,16386,0,14591,62105723,BRANTLEY BANK & TRUST COMPANY,9402 NORTH MAIN ST ,BRANTLEY,AL,36009,51,105513
30/06/2022,411240,3827,11780,0,81915075,"OLD EXCHANGE NATIONAL BANK OF OKAWVILLE, THE",110 EAST WALNUT STREET ,OKAWVILLE,IL,62271,51,85258
30/06/2022,411512,7461,0,0,31315269,CENTRIC BANK,4320 LINGLESTOWN ROAD ,HARRISBURG,PA,17112,41,1035775
30/06/2022,411549,16394,0,0,71110424,TABLE GROVE STATE BANK,121 SOUTH BROADWAY ,TABLE GROVE,IL,614820215,51,53931
30/06/2022,411576,30585,0,5592,275971142,MAYVILLE SAVINGS BANK,200 SOUTH MAIN STREET ,MAYVILLE,WI,53050,41,75981
30/06/2022,411624,6700,0,0,42211572,SOMERVILLE BANK,197 SOUTH MAIN STREET ,SOMERVILLE,OH,45064,41,258555
30/06/2022,411651,13662,0,0,104102095,"FARMERS AND MERCHANTS STATE BANK, BLOOMFIELD, NEBRASKA",103 NORTH BROADWAY ,BLOOMFIELD,NE,68718,51,199240
30/06/2022,412153,8322,0,0,104110919,NEBRASKA STATE BANK AND TRUST COMPANY,945 SOUTH D STREET ,BROKEN BOW,NE,68822,51,284358
30/06/2022,412452,4217,0,0,103105488,COMMUNITY BANK OF OKLAHOMA,101 WEST HIGHWAY 62 ,VERDEN,OK,73092,51,85967
30/06/2022,412555,4766,0,0,101102784,SJN BANK OF KANSAS,116 E 3RD AVE ,SAINT JOHN,KS,67576,51,239425
30/06/2022,412667,18780,0,0,111301436,SUNDOWN STATE BANK,501 SOUTH SLAUGHTER AVENUE ,SUNDOWN,TX,79372,51,237388
30/06/2022,412751,23220,16892,0,113008465,WOODFOREST NATIONAL BANK,1330 LAKE ROBBINS DRIVE ,THE WOODLANDS,TX,77380,41,9240756
30/06/2022,412845,14567,14217,0,81204126,FIRST NATIONAL BANK IN OLNEY,101 EAST MAIN STREET ,OLNEY,IL,62450,51,429638
30/06/2022,412872,28478,0,0,281371613,FARMERS AND MECHANICS FEDERAL SAVINGS BANK,225 EAST MAIN STREET ,BLOOMFIELD,IN,47424,51,115522
30/06/2022,413141,17438,14740,11072,72412435,FIRST NATIONAL BANK OF AMERICA,241 EAST SAGINAW STREET ,EAST LANSING,MI,48823,41,3817882
30/06/2022,413208,57890,24522,0,21001088,"HSBC BANK USA, NATIONAL ASSOCIATION","1800 TYSONS BOULEVARD, SUITE 50 ",TYSONS,VA,22102,31,
30/06/2022,413347,10437,0,0,81220508,FIRST STATE BANK OF OLMSTED,185 NORTH FRONT STREET ,OLMSTED,IL,62970,51,69358
30/06/2022,413543,18356,0,0,73922322,CITIZENS STATE BANK,808 3RD AVENUE ,SHELDON,IA,512011547,51,179135
30/06/2022,413646,3747,13682,0,71109082,"FIRST NEIGHBOR BANK, NATIONAL ASSOCIATION",201 NORTH MERIDIAN STREET ,TOLEDO,IL,62468,51,526290
30/06/2022,413673,30595,0,0,281573013,F&M BANK AND TRUST COMPANY,505 BROADWAY ,HANNIBAL,MO,63401,51,160121
30/06/2022,413758,13692,0,0,104106716,BRUNSWICK STATE BANK,226 SECOND STREET ,BRUNSWICK,NE,68720,51,146783
30/06/2022,414102,9831,0,0,22309611,ALDEN STATE BANK,13216 BROADWAY ,ALDEN,NY,14004,51,443484
30/06/2022,414652,4769,8808,0,101104041,"FIRST NATIONAL BANK OF SCOTT CITY, THE",501 MAIN STREET ,SCOTT CITY,KS,67871,51,150605
30/06/2022,414764,21074,0,0,111904943,TEXAS BANK,1120 U.S. HIGHWAY 79 NORTH ,HENDERSON,TX,75652,51,757328
30/06/2022,414858,3342,12190,0,111903465,"INCOMMONS BANK, NATIONAL ASSOCIATION",301 E COMMERCE ,MEXIA,TX,766672821,51,217354
30/06/2022,416245,16450,0,0,71102568,BUSEY BANK,100 WEST UNIVERSITY AVENUE ,CHAMPAIGN,IL,61820,41,12318107
30/06/2022,416272,30619,0,5642,253271806,"ABBEVILLE FIRST BANK, SSB",205 SOUTH MAIN STREET ,ABBEVILLE,SC,29620,51,104379
30/06/2022,416339,3698,0,0,71109655,FIRST SECURITY BANK,101 EAST FAST AVENUE ,MACKINAW,IL,61755,51,101885
30/06/2022,416357,13251,0,0,104106800,CHAMBERS STATE BANK,105 E MAIN STREET ,CHAMBERS,NE,68725,51,78174
30/06/2022,416656,9472,0,0,103104942,"WELCH STATE BANK OF WELCH, OKLA.",396 SOUTH COMMERCIAL ,WELCH,OK,74369,51,356902
30/06/2022,416674,29771,0,4066,253170758,"KS BANK, INC.",1031 N. BRIGHTLEAF BLVD ,SMITHFIELD,NC,27577,51,554448
30/06/2022,417626,15243,0,0,51502858,PUTNAM COUNTY BANK,2761 MAIN STREET ,HURRICANE,WV,25526,51,676114
30/06/2022,417710,22355,0,0,42101886,"PINNACLE BANK, INC",26 SECOND ST ,VANCEBURG,KY,41179,51,52584
30/06/2022,418100,90268,0,11279,211373461,SEAMENS BANK,221 COMMERCIAL STREET ,PROVINCETOWN,MA,2657,51,535019
30/06/2022,418249,4506,3124,0,73900085,"THE SECURITY NATIONAL BANK OF SIOUX CITY, IOWA",601 PIERCE STREET ,SIOUX CITY,IA,51101,51,1402483
30/06/2022,418436,19105,0,0,71108193,PEOPLES BANK OF MACON,FRONT AND COLE STREETS ,MACON,IL,62544,51,27367
30/06/2022,418856,8110,0,0,101110475,"STATE BANK OF SPRING HILL, THE",201 SOUTH WEBSTER ,SPRING HILL,KS,66083,51,63995
30/06/2022,419406,18408,0,7107,211274382,BANGOR SAVINGS BANK,24 HAMLIN WAY ,BANGOR,ME,4401,41,7044628
30/06/2022,419460,5558,0,0,111908583,CAPTEX BANK,"1301 WEST 7TH STREET, SUITE 201 ",FORT WORTH,TX,76102,51,300382
30/06/2022,419675,28533,0,0,274970791,FIRST BANK RICHMOND,20 NORTH NINTH STREET ,RICHMOND,IN,47374,51,1267788
30/06/2022,419947,9274,0,0,71106069,"HILL-DODGE BANKING COMPANY, THE",210 NORTH 6TH STREET ,WARSAW,IL,62379,51,56881
30/06/2022,420578,29804,704114,4114,265270772,CATALYST BANK,235 NORTH COURT STREET ,OPELOUSAS,LA,70570,51,268373
30/06/2022,420644,15046,0,0,75906016,"PEOPLES COMMUNITY BANK, THE",222 WEST COMMERCIAL STREET ,MAZOMANIE,WI,53560,51,356028
30/06/2022,420653,14345,0,0,101103699,"VALLEY STATE BANK, THE",AVENUE B AND BARBER ,SYRACUSE,KS,67878,41,206809
30/06/2022,420877,31479,0,0,262285223,FIRST FIDELITY BANK,1400 GAULT AVENUE NORTH ,FORT PAYNE,AL,359673236,51,148587
30/06/2022,421445,3830,6910,0,81909146,"FIRST NATIONAL BANK OF RAYMOND, THE",403 EAST BROAD STREET ,RAYMOND,IL,62560,51,186671
30/06/2022,421539,21874,0,13162,64202828,FIRST PEOPLES BANK OF TENNESSEE,206 WEST BROADWAY  BOULEVARD ,JEFFERSON CITY,TN,37760,51,214708
30/06/2022,422059,13957,0,0,101107158,KANSASLAND BANK,314 MAIN STREET ,QUINTER,KS,67752,41,53777
30/06/2022,422116,21219,0,0,42101750,"BANK OF THE MOUNTAINS, INC.",204 COURT STREET ,WEST LIBERTY,KY,41472,51,87767
30/06/2022,422433,14028,0,0,65404340,FIRST GUARANTY BANK,400 EAST THOMAS ,HAMMOND,LA,70401,41,2956930
30/06/2022,422657,432,14578,0,103112426,SECURITY FIRST NATIONAL BANK OF HUGO,100 SOUTH BROADWAY ,HUGO,OK,74743,51,141418
30/06/2022,423159,23798,17269,0,103102737,MCCURTAIN COUNTY NATIONAL BANK,20 NORTH PARK DRIVE ,BROKEN BOW,OK,74728,51,370628
30/06/2022,423449,12828,0,0,74902503,"FARMERS BANK, FRANKFORT, INDIANA, INC., THE",9 EAST CLINTON STREET ,FRANKFORT,IN,46041,51,782068
30/06/2022,423636,1693,0,1693,64201845,UBANK,1075 FIFTH STREET ,JELLICO,TN,37762,51,113152
30/06/2022,423739,17910,0,15234,61213043,MORRIS BANK,301 BELLEVUE AVENUE ,DUBLIN,GA,31021,51,1420922
30/06/2022,424156,17650,0,0,101104067,STOCKGROWERS STATE BANK,622 MAIN STREET ,ASHLAND,KS,67831,51,152674
30/06/2022,424240,4511,10034,0,73903516,CITIZENS FIRST NATIONAL BANK,EAST 5TH & LAKE AVENUE ,STORM LAKE,IA,50588,51,270504
30/06/2022,424352,22381,16625,0,113107162,ANAHUAC NATIONAL BANK,801 SOUTH ROSS STERLING ,ANAHUAC,TX,77514,51,300622
30/06/2022,424437,10840,0,0,71112040,CAMPUS STATE BANK,206 CENTER STREET ,CAMPUS,IL,60920,41,26113
30/06/2022,424633,17126,0,15863,61212989,WILCOX COUNTY STATE BANK,105 DEPOT STREET ,ABBEVILLE,GA,31001,51,143306
30/06/2022,425050,13999,0,0,91408174,"FARMERS AND MERCHANTS STATE BANK, THE",550 MAIN ST. ,SCOTLAND,SD,57059,51,37335
30/06/2022,425108,15969,0,12781,221971086,RONDOUT SAVINGS BANK,300 BROADWAY ,KINGSTON,NY,12401,51,482640
30/06/2022,425818,303,0,0,42105785,UNITED CUMBERLAND BANK,47 SOUTH MAIN STREET ,WHITLEY CITY,KY,42653,51,377064
30/06/2022,425845,235,0,0,73921161,SECURITY STATE BANK,109 WEST SECOND STREET ,SUTHERLAND,IA,51058,51,310177
30/06/2022,425911,7493,2515,0,31308250,EPHRATA NATIONAL BANK,31 EAST MAIN STREET ,EPHRATA,PA,175220457,51,1767939
30/06/2022,426057,26708,0,0,111916915,SPECTRA BANK,2000 HANDLEY EDERVILLE ROAD ,FORT WORTH,TX,76118,51,86229
30/06/2022,426141,11302,0,0,81211106,FIRST STATE BANK OF ST. PETER,THIRD AND HOLMAN STREETS ,SAINT PETER,IL,62880,51,35855
30/06/2022,426534,20369,0,0,71112066,HEARTLAND BANK AND TRUST COMPANY,401 NORTH HERSHEY ROAD ,BLOOMINGTON,IL,61704,41,4221607
30/06/2022,426758,14349,0,0,81503694,BANK OF SALEM,100 WEST FOURTH STREET ,SALEM,MO,65560,51,126075
30/06/2022,426945,11232,0,0,75906087,BANK OF MILTON,323 PARKVIEW DRIVE ,MILTON,WI,53563,51,180192
30/06/2022,427241,13130,0,0,74909988,"FRIENDSHIP STATE BANK, THE",5908 EAST MAIN STREET ,FRIENDSHIP,IN,47021,51,555781
30/06/2022,427353,19288,0,0,103101262,FIRSTAR BANK,1720 EAST CHEROKEE ,SALLISAW,OK,74955,51,827575
30/06/2022,427858,23404,17000,0,107003861,EVERGREEN NATIONAL BANK,28145 STATE HWY 74 ,EVERGREEN,CO,80439,51,151268
30/06/2022,427960,22993,0,0,123103596,TWIN RIVER BANK,1507 G STREET ,LEWISTON,ID,83501,51,149454
30/06/2022,428060,22396,16626,0,111907199,CENTRAL NATIONAL BANK,8320 WEST HIGHWAY 84 ,WACO,TX,76712,51,1252204
30/06/2022,428462,1237,0,0,124100857,IRELAND BANK,33 BANNOCK STREET ,MALAD CITY,ID,83252,51,345912
30/06/2022,428547,27052,25211,0,71926650,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION",411 WEST MAIN STREET ,SAINT CHARLES,IL,60174,41,1905911
30/06/2022,428855,15701,0,0,81518090,"SEYMOUR BANK, THE",119 NORTH MAIN STREET ,SEYMOUR,MO,65746,51,204689
30/06/2022,429021,8816,0,0,52101957,QUEENSTOWN BANK OF MARYLAND,7101 MAIN STREET ,QUEENSTOWN,MD,21658,51,667642
30/06/2022,429487,57451,0,17942,325081306,SOUND COMMUNITY BANK,"2400 THIRD AVENUE, SUITE 150 ",SEATTLE,WA,98121,51,937260
30/06/2022,430036,39,0,14095,62201342,ROBERTSON BANKING COMPANY,216 NORTH WALNUT STREET ,DEMOPOLIS,AL,36732,41,436953
30/06/2022,430054,22086,0,0,107002723,MAIN BANK,7300 MENAUL BOULEVARD NE ,ALBUQUERQUE,NM,87110,51,251384
30/06/2022,430344,10791,0,0,71118798,COMMUNITY BANK,233 CARVER STREET ,WINSLOW,IL,61089,51,251172
30/06/2022,431172,32172,0,0,322285781,PACIFIC PREMIER BANK,"17901 VON KARMAN AVENUE, SUITE 1200 ",IRVINE,CA,92614,41,21998233
30/06/2022,431323,6659,0,0,44105819,PEOPLES STATE BANK,110 N MAIN ST ,NEW LEXINGTON,OH,43764,51,204675
30/06/2022,431350,4796,0,0,101101060,"BANK OF COMMERCE AND TRUST COMPANY, THE",201 WEST HARVEY ,WELLINGTON,KS,67152,51,96066
30/06/2022,432058,17881,0,0,114923329,FREEDOM BANK,533 NORTH ALAMO ROAD ,ALAMO,TX,78516,41,122024
30/06/2022,432432,41,0,14012,62201106,PHENIX-GIRARD BANK,801 13TH STREET ,PHENIX CITY,AL,36867,51,268241
30/06/2022,433505,17749,0,10960,211274447,BATH SAVINGS INSTITUTION,105 FRONT STREET ,BATH,ME,4530,41,1233246
30/06/2022,433550,15673,0,0,84308003,BANK OF RIPLEY,134 NORTH JEFFERSON ,RIPLEY,TN,38063,51,285783
30/06/2022,433608,609,0,10202,21302648,TOMPKINS COMMUNITY BANK,118 EAST SENECA STREET ,ITHACA,NY,14850,41,7794247
30/06/2022,433859,12372,0,0,102101412,FOWLER STATE BANK,201 MAIN STREET ,FOWLER,CO,81039,51,123961
30/06/2022,433943,214,0,0,73902216,WASHINGTON STATE BANK,121 SOUTH MARION ,WASHINGTON,IA,52353,51,505308
30/06/2022,434203,6354,10118,10329,21204597,"FIRST HOPE BANK, A NATIONAL BANKING ASSOCIATION",1301 HOPE-BRIDGEVILLE ROAD P.O. BOX 296,HOPE,NJ,78440296,41,718989
30/06/2022,434539,1735,0,16123,62204530,FARMERS & MERCHANTS BANK,112 EAST LADIGA STREET ,PIEDMONT,AL,36272,51,309963
30/06/2022,435059,13000,0,0,111920312,ENNIS STATE BANK,815 W. ENNIS AVENUE ,ENNIS,TX,751193809,51,319965
30/06/2022,435077,30776,25195,0,291471024,"METABANK, NATIONAL ASSOCIATION",5501 S BROADBAND LANE ,SIOUX FALLS,SD,57108,41,6729112
30/06/2022,435255,485,0,0,91408695,SECURITY BANK MIDWEST,1600 MAIN STREET ,TYNDALL,SD,57066,51,283796
30/06/2022,435666,15731,0,0,111906349,SECURITY BANK OF CRAWFORD,6688 NORTH LONE STAR PARKWAY ,CRAWFORD,TX,76638,51,101466
30/06/2022,435750,15511,0,0,111901467,FIRST STATE BANK,801 EAST CALIFORNIA STREET ,GAINESVILLE,TX,76240,41,1674070
30/06/2022,436159,8663,0,0,64009461,FIRSTBANK,211 COMMERCE STREET SUITE 300,NASHVILLE,TN,37201,41,12179222
30/06/2022,436542,1857,0,0,73903985,WAUKON STATE BANK,22 WEST MAIN STREET ,WAUKON,IA,52172,51,384687
30/06/2022,436739,22434,16643,0,71124614,"BANKCHAMPAIGN, NATIONAL ASSOCIATION",2101 SOUTH NEIL ,CHAMPAIGN,IL,61820,51,237192
30/06/2022,436953,8892,0,0,81905302,SULLIVAN BANK,318 WEST MAIN STREET ,SULLIVAN,MO,63080,51,871596
30/06/2022,437044,18071,0,0,73916406,"WATKINS SAVINGS BANK, THE",202 FIRST STREET ,WATKINS,IA,52354,51,81722
30/06/2022,437914,17838,707938,7938,31100102,"WILMINGTON SAVINGS FUND SOCIETY, FSB",500 DELAWARE AVE ,WILMINGTON,DE,19801,41,20453582
30/06/2022,439132,9244,0,14949,61204683,GLENNVILLE BANK,102 EAST BARNARD STREET ,GLENNVILLE,GA,30427,41,374690
30/06/2022,439338,19459,0,0,71108407,UNITED COMMUNITY BANK,301 NORTH MAIN STREET ,CHATHAM,IL,62629,41,3457748
30/06/2022,439356,16553,0,0,104902172,ELKHORN VALLEY BANK & TRUST,404 S. 25TH STREET ,NORFOLK,NE,68701,51,978519
30/06/2022,439404,4256,446,0,11201830,FIRST NATIONAL BANK,223 MAIN STREET ,DAMARISCOTTA,ME,4543,41,2595799
30/06/2022,439730,10855,0,0,71107123,STATE BANK OF BEMENT,180 EAST BODMAN ,BEMENT,IL,61813,51,193742
30/06/2022,440857,8893,0,0,101907196,AMERICA'S COMMUNITY BANK,1100 WEST MAIN STREET ,BLUE SPRINGS,MO,64015,51,37707
30/06/2022,440978,29486,703534,3534,253272287,KINGSTREE FEDERAL SAVINGS AND LOAN ASSOCIATION,101 EAST MILL STREET ,KINGSTREE,SC,29556,51,38665
30/06/2022,441050,3193,8606,0,114910523,"FALLS CITY NATIONAL BANK, THE",FRONT STREET AND MAVERICK STREET ,FALLS CITY,TX,781130339,51,569997
30/06/2022,441078,30819,0,5968,281271454,COMMUNITY PARTNERS SAVINGS BANK,301 WEST MAIN STREET ,SALEM,IL,62881,51,243571
30/06/2022,441135,10843,0,0,71108313,CITIZENS BANK OF CHATSWORTH,502 EAST LOCUST STREET ,CHATSWORTH,IL,60921,51,40008
30/06/2022,441256,4028,2068,0,91400486,FIRST DAKOTA NATIONAL BANK,225 CEDAR STREET ,YANKTON,SD,57078,41,2566874
30/06/2022,441359,8576,0,0,81512407,"MARIES COUNTY BANK, THE",205 HWY 63 NORTH ,VIENNA,MO,65582,51,570909
30/06/2022,441470,29490,703542,3542,251572976,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,712 WASHINGTON STREET ,RAVENSWOOD,WV,26164,51,26469
30/06/2022,441630,17543,0,16629,61113101,BANK OF DADE,12634 NORTH MAIN STREET ,TRENTON,GA,30752,51,144206
30/06/2022,442011,16040,718024,18024,221371194,GENERATIONS BANK,19 CAYUGA STREET ,SENECA FALLS,NY,13148,51,368200
30/06/2022,442057,15254,0,0,101113799,"CITIZENS STATE BANK AND TRUST COMPANY, THE",314 MAIN STREET ,COUNCIL GROVE,KS,66846,51,63519
30/06/2022,442244,18384,0,0,73909222,NORTHEAST SECURITY BANK,108 NORTH CARPENTER STREET ,SUMNER,IA,50674,51,414776
30/06/2022,442655,14095,14072,0,114919676,"FIRST NATIONAL BANK IN FALFURRIAS, THE",200 SOUTH SAINT MARYS STREET ,FALFURRIAS,TX,783553629,51,75361
30/06/2022,443148,1847,0,0,74909661,"BIPPUS STATE BANK, THE",150 HAUENSTEIN ROAD ,HUNTINGTON,IN,46750,51,295787
