Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/09/2020,841472,27742,0,207,274970267,MUTUAL SAVINGS BANK,80 EAST JEFFERSON STREET ,FRANKLIN,IN,46131,51,202668
30/09/2020,841753,12608,0,0,111102949,CITY BANK & TRUST CO.,146 ST DENIS STREET ,NATCHITOCHES,LA,71457,51,279631
30/09/2020,841838,9499,0,0,64202967,CIVIS BANK,210 EAST MAIN STREET ,ROGERSVILLE,TN,37857,51,95016
30/09/2020,842376,27760,0,234,243074071,WEST VIEW SAVINGS BANK,9001 PERRY HIGHWAY ,PITTSBURGH,PA,15237,51,328173
30/09/2020,842460,24347,17611,0,114911687,LONE STAR NATIONAL BANK,206 WEST FERGUSON ,PHARR,TX,78577,41,2540270
30/09/2020,842853,10567,0,0,91908713,UNITED MINNESOTA BANK,105 EAST CENTRAL AVENUE E ,NEW LONDON,MN,56273,51,39837
30/09/2020,843476,30067,0,0,273970941,CORNERSTONE BANK,123 EAST MAIN STREET ,CLARINDA,IA,51632,51,40524
30/09/2020,843542,94,0,0,82901596,FIRST STATE BANK OF WARREN,104 SOUTH MAIN STREET ,WARREN,AR,71671,51,120668
30/09/2020,843953,13450,0,0,101105985,FOWLER STATE BANK,401 MAIN STREET ,FOWLER,KS,67844,51,76794
30/09/2020,844053,19213,15379,0,104000841,SECURITY NATIONAL BANK OF OMAHA,1120 SOUTH 101ST STREET ,OMAHA,NE,68124,41,1041596
30/09/2020,844138,17587,0,0,65204951,SIMMESPORT STATE BANK,HIGHWAY 1 AND LAUREL STREET ,SIMMESPORT,LA,71369,51,132780
30/09/2020,844455,13798,14370,0,101101921,FIRST NATIONAL BANK IN FREDONIA,730 MADISON ,FREDONIA,KS,66736,51,100368
30/09/2020,844567,3389,0,0,111906006,POINTBANK,200 SOUTH HIGHWAY 377 ,PILOT POINT,TX,762589264,51,652447
30/09/2020,845247,9678,0,0,83904181,EDMONTON STATE BANK,909 WEST MAIN STREET ,GLASGOW,KY,42141,51,629096
30/09/2020,845443,11348,0,12478,73921200,FIRST IOWA STATE BANK,714 1ST STREET ,KEOSAUQUA,IA,52565,51,141104
30/09/2020,845452,1388,0,0,91208905,ORMSBY STATE BANK,513 MAIN STREET ,ORMSBY,MN,56162,51,25908
30/09/2020,845573,30076,0,4693,221271951,"SPENCER SAVINGS BANK, SAVINGS AND LOAN ASSOCIATION",611 RIVER DRIVE RIVER DRIVE CENTER 3,ELMWOOD PARK,NJ,7407,41,3219473
30/09/2020,846132,10803,0,0,71112561,DEWEY BANK,2994 CR 900 EAST ,DEWEY,IL,61840,51,27433
30/09/2020,846619,2281,0,0,41209307,"CORTLAND SAVINGS AND BANKING COMPANY, THE",194 W MAIN ST ,CORTLAND,OH,44410,51,808296
30/09/2020,846945,2469,0,0,75902188,BADGER BANK,220 GRANT STREET ,FORT ATKINSON,WI,53538,51,159168
30/09/2020,847157,8544,0,0,91210074,UNITED COMMUNITY BANK,301 WEST MAIN STREET ,PERHAM,MN,56573,51,311072
30/09/2020,847979,32286,0,8094,242270698,COMMUNITY SAVINGS BANK,503 WEST PLANE ST ,BETHEL,OH,45106,51,83360
30/09/2020,848248,19644,0,0,84001148,FIDELITY BANK,330 WEST BROADWAY ,WEST MEMPHIS,AR,72301,51,474663
30/09/2020,848453,13960,0,0,81506358,"BANK OF HOUSTON, THE",404 SOUTH GRAND ,HOUSTON,MO,65483,51,45015
30/09/2020,849076,29241,703155,3155,311971776,HENDERSON FEDERAL SAVINGS BANK,130 N MARSHALL ST ,HENDERSON,TX,75652,51,110969
30/09/2020,849348,230,0,0,73917887,COMMUNITY STATE BANK,1812 HIGHWAY BOULEVARD ,SPENCER,IA,51301,51,228538
30/09/2020,849357,3268,6922,0,111911033,"FIRST NATIONAL BANK OF HUGHES SPRINGS, THE",505 EAST FIRST STREET ,HUGHES SPRINGS,TX,75656,51,298990
30/09/2020,849432,6180,0,0,51502395,"BANK OF MONROE, THE",39 MAIN STREET ,UNION,WV,24983,41,170721
30/09/2020,850036,3657,0,11088,71922777,FIRST AMERICAN BANK,700 BUSSE ROAD ,ELK GROVE VILLAGE,IL,60007,41,5878877
30/09/2020,850054,5460,13557,0,104101465,FIRST NATIONAL BANK IN ORD,"1411 ""M"" STREET ",ORD,NE,68862,41,155781
30/09/2020,850456,17317,0,0,101102221,GOPPERT STATE SERVICE BANK,FIFTH AND OAK ,GARNETT,KS,66032,51,212709
30/09/2020,851060,24064,0,0,114910918,ATASCOSA BANK,1525 W. OAKLAWN DRIVE ,PLEASANTON,TX,780643829,51,93843
30/09/2020,851172,31900,0,7583,253272229,"CITIZENS BUILDING AND LOAN, SSB",229 TRADE STREET ,GREER,SC,29651,51,149762
30/09/2020,851239,11952,0,0,51503145,"POCA VALLEY BANK, INC., THE",7033 CHARLESTON ROAD ,WALTON,WV,25286,51,438294
30/09/2020,851631,1808,0,15971,71120207,BETTER BANKS,10225 NORTH KNOXVILLE AVENUE ,PEORIA,IL,61615,51,331098
30/09/2020,852218,628,8,0,21000021,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",1111 POLARIS PARKWAY ,COLUMBUS,OH,43240,31,
30/09/2020,852254,9420,0,0,91310741,"UNION BANK, THE",1700 HIGHWAY 49 NORTH ,BEULAH,ND,58523,51,171484
30/09/2020,852320,9846,0,12045,53101121,TRUIST BANK,214 N. TRYON STREET ,CHARLOTTE,NC,28202,31,
30/09/2020,852357,8884,0,0,101913177,HOME EXCHANGE BANK,220 SOUTH BROADWAY ,JAMESPORT,MO,64648,51,177508
30/09/2020,852544,1528,0,0,82901334,SOUTHERN BANCORP BANK,601 MAIN STREET ,ARKADELPHIA,AR,71923,51,1602292
30/09/2020,852704,26333,0,0,22313021,GENESEE REGIONAL BANK,3380 MONROE AVENUE ,ROCHESTER,NY,14618,51,746410
30/09/2020,852713,7714,0,0,31907790,QNB BANK,15 N. THIRD STREET ,QUAKERTOWN,PA,18951,51,1405166
30/09/2020,852973,19827,21060,0,123200059,"PIONEER TRUST BANK, NATIONAL ASSOCIATION",109 COMMERCIAL STREET NORTHEAST ,SALEM,OR,97301,51,629904
30/09/2020,853112,9443,0,0,44109336,HEARTLAND BANK,430 NORTH HAMILTON ROAD ,WHITEHALL,OH,43213,51,1517085
30/09/2020,853251,26351,21008,0,113001242,UNITY NATIONAL BANK OF HOUSTON,2602 BLODGETT ,HOUSTON,TX,770045316,51,133254
30/09/2020,853671,30111,704769,4769,253272410,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION,115 EAST NORTH SECOND STREET ,SENECA,SC,29678,51,522133
30/09/2020,853747,15760,14435,0,81221549,CITIZENS NATIONAL BANK OF ALBION,10 WEST ELM STREET ,ALBION,IL,62806,51,323010
30/09/2020,853804,90175,0,8486,211373102,"BANK OF CANTON, THE",490 TURNPIKE STREET ,CANTON,MA,2021,51,721782
30/09/2020,853934,17734,0,0,63106352,COMMUNITY STATE BANK,811 SOUTH WALNUT STREET ,STARKE,FL,32091,51,160835
30/09/2020,853952,12633,0,0,86500634,"CENTRAL TRUST BANK, THE",238 MADISON STREET ,JEFFERSON CITY,MO,65101,41,3403420
30/09/2020,854173,30121,0,4789,231371618,INVESTMENT SAVINGS BANK,1201 EIGHTH AVENUE ,ALTOONA,PA,16602,51,106812
30/09/2020,854351,9127,0,0,91306108,BANK OF HAMILTON,1 WALL STREET ,HAMILTON,ND,58238,51,21989
30/09/2020,854454,19762,0,0,86501578,JEFFERSON BANK OF MISSOURI,700 SOUTHWEST BOULEVARD ,JEFFERSON CITY,MO,65109,41,766853
30/09/2020,854548,8871,0,0,65301854,OMNIBANK,531 THIRD STREET ,BAY SPRINGS,MS,39422,41,52675
30/09/2020,854753,1903,0,0,91909437,SAINT CLAIR STATE BANK (INCORPORATED),100 MAIN STREET WEST ,SAINT CLAIR,MN,56080,51,101590
30/09/2020,854847,5791,0,11776,73921543,FIRST STATE BANK,304 EAST MAIN STREET ,BELMOND,IA,50421,51,113793
30/09/2020,855143,15035,0,0,84107181,RIVERWIND BANK,100 SOUTH SECOND STREET ,AUGUSTA,AR,72006,51,124937
30/09/2020,855264,17811,14821,0,113123162,FIRST NATIONAL BANK IN PORT LAVACA,1101 HIGHWAY 35 S ,PORT LAVACA,TX,77979,51,364333
30/09/2020,855303,14820,10216,0,21309201,"CITIZENS NATIONAL BANK OF HAMMOND, THE",19 MAIN STREET ,HAMMOND,NY,13646,51,26184
30/09/2020,855563,25726,0,0,321181501,MURPHY BANK,"5180 NORTH PALM, SUITE 101 ",FRESNO,CA,93704,41,319605
30/09/2020,855648,15320,0,16806,73921666,LAURENS STATE BANK,102 SOUTH 3RD STREET ,LAURENS,IA,50554,51,74530
30/09/2020,855741,11739,0,14017,71110042,BANKORION,1114 4TH STREET ,ORION,IL,61273,51,572617
30/09/2020,855844,3759,5525,0,81205264,ANNA-JONESBORO NATIONAL BANK,201 SOUTH MAIN STREET ,ANNA,IL,62906,51,239590
30/09/2020,855956,13195,0,0,91302788,UNION STATE BANK OF HAZEN,209 CENTRAL AVENUE NORTH ,HAZEN,ND,58545,51,187875
30/09/2020,856159,18937,15198,0,91914406,SAINT MARTIN NATIONAL BANK,136 MAINE STREET ,SAINT MARTIN,MN,56376,51,25121
30/09/2020,856243,3719,1154,16923,71902399,"FIRST NATIONAL BANK OF OTTAWA, THE",701 LASALLE STREET ,OTTAWA,IL,61350,51,859412
30/09/2020,856346,11299,0,0,81210398,"FARMERS STATE BANK OF ALTO PASS, ILL.",55 ELM STREET ,ALTO PASS,IL,62905,41,318062
30/09/2020,856458,17813,0,0,91304032,BANK OF HAZELTON,363 MAIN STREET ,HAZELTON,ND,58544,51,53697
30/09/2020,856542,5792,0,0,73912196,"BREDA SAVINGS BANK, THE",105 MAIN STREET ,BREDA,IA,51436,51,68209
30/09/2020,856748,17211,0,0,82907736,"CITIZENS BANK, THE",655 SAINT LOUIS STREET ,BATESVILLE,AR,72501,51,1056479
30/09/2020,856869,18302,0,0,111912388,POWELL STATE BANK,100 CARR STREET ,POWELL,TX,75153,51,31278
30/09/2020,856944,25260,0,0,73912222,STATE BANK OF BROOKS,701 BENTON AVENUE ,CORNING,IA,50841,51,20653
30/09/2020,857259,17995,0,0,101108526,BANK OF GREELEY,118 WEST BROWN STREET ,GREELEY,KS,66033,51,38933
30/09/2020,857455,18216,0,0,112323594,TEJAS BANK,1405 SOUTH STOCKTON AVENUE ,MONAHANS,TX,79756,51,192204
30/09/2020,857576,28151,0,0,271971599,WEST TOWN BANK & TRUST,7820 WEST 26TH STREET ,NORTH RIVERSIDE,IL,60546,51,333823
30/09/2020,857745,13712,0,10669,73914220,LIBERTYVILLE SAVINGS BANK,2000 WEST JEFFERSON STREET ,FAIRFIELD,IA,52556,51,389222
30/09/2020,857811,2359,0,0,31307701,MAUCH CHUNK TRUST COMPANY,1111 NORTH STREET ,JIM THORPE,PA,18229,51,507886
30/09/2020,857875,30133,704817,4817,283971901,"MID-SOUTHERN SAVINGS BANK, F.S.B.",300 NORTH WATER STREET ,SALEM,IN,47167,51,218098
30/09/2020,857941,3762,0,0,81206946,GREAT RIVERS BANK,694 BAINBRIDGE ,BARRY,IL,62312,51,140753
30/09/2020,858153,13926,0,0,101104740,STATE BANK OF CANTON,103 SOUTH MAIN ,CANTON,KS,67428,51,32367
30/09/2020,858443,3761,10911,0,81211520,"FIRST NATIONAL BANK OF AVA, THE",304 WEST MAIN STREET ,AVA,IL,62907,41,72862
30/09/2020,858452,12745,0,0,104905166,BANK OF PRAGUE,316 WEST CENTER AVENUE ,PRAGUE,NE,68050,51,32461
30/09/2020,858528,9507,0,11657,51401849,"BANK OF MARION, THE",102 WEST MAIN STREET ,MARION,VA,24354,41,485212
30/09/2020,858818,7274,0,0,21309285,WSB MUNICIPAL BANK,111 CLINTON STREET ,WATERTOWN,NY,13601,51,143191
30/09/2020,858854,15111,0,0,101106379,"CITIZENS STATE BANK, THE",410 EAST MAIN STREET ,GRIDLEY,KS,66852,51,235439
30/09/2020,859002,90188,0,15456,211870935,EASTHAMPTON SAVINGS BANK,36 MAIN STREET ,EASTHAMPTON,MA,1027,51,1640596
30/09/2020,859141,11771,0,17422,73902546,AVAILA BANK,126 WEST 6TH STREET ,CARROLL,IA,51401,41,1266526
30/09/2020,859552,26627,0,0,111916724,BANK OF THE WEST,108 W NORTHWEST HWY ,GRAPEVINE,TX,760513270,41,630110
30/09/2020,859655,26677,0,0,103003616,"BANKERS BANK, THE","9020 NORTH MAY AVENUE, SUITE 200 ",OKLAHOMA CITY,OK,73120,51,204033
30/09/2020,859712,16026,0,11235,226071033,RIDGEWOOD SAVINGS BANK,71-02 FOREST AVENUE ,RIDGEWOOD,NY,11385,41,6256834
30/09/2020,860053,18561,14991,0,96001013,"SUNRISE BANKS, NATIONAL ASSOCIATION",200 UNIVERSITY AVENUE WEST ,SAINT PAUL,MN,55103,41,1437842
30/09/2020,860147,3720,13478,13685,71103509,FIRST NATIONAL BANK OF PANA,306 SOUTH LOCUST STREET ,PANA,IL,62557,51,225324
30/09/2020,860231,10077,0,0,71112817,FARMERS STATE BANK OF EMDEN,201 LINCOLN STREET ,EMDEN,IL,62635,51,37622
30/09/2020,860259,12493,0,0,104000870,PREMIER BANK,16802 BURKE STREET ,OMAHA,NE,68118,41,340752
30/09/2020,860334,306,0,13006,65402520,BANK OF ZACHARY,4743 MAIN STREET ,ZACHARY,LA,70791,51,298831
30/09/2020,860352,16231,0,0,91302872,DAKOTA HERITAGE BANK,109 MAIN STREET ,HUNTER,ND,58048,51,235559
30/09/2020,861153,17403,0,0,101108636,"HAVILAND STATE BANK, THE",209 NORTH MAIN ,HAVILAND,KS,67059,51,40310
30/09/2020,861304,16001,0,7788,221370399,ELMIRA SAVINGS BANK,333 EAST WATER STREET ,ELMIRA,NY,14901,51,674281
30/09/2020,861658,5252,0,0,91901972,FIRST SECURITY BANK - SLEEPY EYE,100 EAST MAIN ,SLEEPY EYE,MN,56085,51,235188
30/09/2020,861742,11726,0,13220,71915218,PIONEER STATE BANK,137 SOUTH MAIN STREET ,EARLVILLE,IL,60518,51,117029
30/09/2020,861854,15364,0,0,104102257,FIRST STATE BANK,102 EAST BROADWAY STREET ,RANDOLPH,NE,68771,51,64407
30/09/2020,862057,26217,0,0,101100692,BANK OF COMMERCE,101 WEST MAIN STREET ,CHANUTE,KS,66720,51,362806
30/09/2020,862141,25267,0,15463,73914369,TRUBANK,"1401 NORTH JEFFERSON, SUITE A ",INDIANOLA,IA,50125,51,342468
30/09/2020,863362,24038,17383,0,113110654,BRAZOS NATIONAL BANK,2300 BRAZOSPORT BLVD NORTH ,RICHWOOD,TX,77531,51,42183
30/09/2020,863607,2608,676,0,11304300,NATIONAL GRAND BANK OF MARBLEHEAD,91 PLEASANT ST ,MARBLEHEAD,MA,1945,51,408625
30/09/2020,863652,15258,0,0,101107802,"FARMERS STATE BANK, THE",209 MONTANA AVENUE ,HOLTON,KS,66436,51,62695
30/09/2020,863746,9298,0,10283,73903244,FARMERS & MERCHANTS SAVINGS BANK,101 EAST MAIN STREET ,MANCHESTER,IA,52057,51,676519
30/09/2020,864378,30150,704846,4846,301170943,CITIZENS FEDERAL SAVINGS BANK,5151 SOUTH FOURTH STREET ,LEAVENWORTH,KS,66048,51,185562
30/09/2020,864471,27619,700007,7,253171773,PIEDMONT FEDERAL SAVINGS BANK,201 SOUTH STRATFORD ROAD ,WINSTON SALEM,NC,27103,51,903131
30/09/2020,864846,3854,10406,0,82902511,FIRST NATIONAL BANK OF NORTH ARKANSAS,305-306 PUBLIC SQUARE ,BERRYVILLE,AR,72616,51,223245
30/09/2020,864855,17661,0,0,101108649,"FIRST STATE BANK OF HEALY, THE",4004 WEST STATE HIGHWAY 4 ,HEALY,KS,67850,51,80070
30/09/2020,865142,15947,0,0,73913959,IOWA STATE BANK,100 NORTH MAIN STREET ,CLARKSVILLE,IA,506190099,51,397792
30/09/2020,865151,12616,0,0,81514010,LEGENDS BANK,200 EAST MAIN STREET ,LINN,MO,65051,51,443386
30/09/2020,865450,1905,0,0,91212865,"PROFINIUM, INC.",414 NORTH FIFTH AVENUE EAST ,TRUMAN,MN,56088,51,486739
30/09/2020,865544,15690,0,0,73904036,CLEAR LAKE BANK AND TRUST COMPANY,322 MAIN AVENUE ,CLEAR LAKE,IA,50428,51,508212
30/09/2020,865759,15908,0,0,101101620,UNION STATE BANK,701 FIFTH STREET ,CLAY CENTER,KS,674322236,51,153490
30/09/2020,865852,10174,0,0,91212687,FARMERS STATE BANK OF UNDERWOOD,110 MAIN STREET NORTH ,UNDERWOOD,MN,56586,51,84598
30/09/2020,866000,7074,7699,10436,21302554,GLENS FALLS NATIONAL BANK AND TRUST COMPANY,250 GLEN STREET ,GLENS FALLS,NY,12801,41,2979182
30/09/2020,866055,12308,0,0,111911224,CHARIS BANK,412 SOUTH HIGHWAY 156 ,JUSTIN,TX,76247,51,144063
30/09/2020,866121,445,0,0,43313259,MERCER COUNTY STATE BANK,3279 SOUTH MAIN ST ,SANDY LAKE,PA,16145,51,474584
30/09/2020,866251,15098,0,0,101106939,UNION STATE BANK,204 E. HIGHWAY 16 ,OLSBURG,KS,66520,51,34207
30/09/2020,867070,27664,700073,73,271173494,"STERLING FEDERAL BANK, FEDERAL SAVINGS BANK",110 EAST 4TH ST ,STERLING,IL,610810000,51,487500
30/09/2020,867258,12231,0,0,81502006,"MERCANTILE BANK OF LOUISIANA, MISSOURI, THE",222 GEORGIA STREET ,LOUISIANA,MO,63353,51,114671
30/09/2020,867632,24823,0,14561,67011692,INTERNATIONAL FINANCE BANK,777 SOUTHWEST 37TH AVENUE SUITE 700,MIAMI,FL,33135,41,809102
30/09/2020,867650,20231,0,0,111903517,PINNACLE BANK,"250 WEST LANCASTER AVENUE, SUITE 170 ",FORT WORTH,TX,76102,41,1705725
30/09/2020,867856,6194,0,0,91807254,CITIZENS STATE BANK,375 STAGELINE ROAD ,HUDSON,WI,54016,51,266891
30/09/2020,868059,9773,0,0,91210540,SECURITY STATE BANK OF WARROAD,502 LAKE STREET N.E. ,WARROAD,MN,56763,51,116262
30/09/2020,868442,223,0,0,73921556,MANSON STATE BANK,1001 MAIN STREET ,MANSON,IA,505630670,51,37872
30/09/2020,868572,30176,0,4893,242374361,HOME SAVINGS BANK OF WAPAKONETA,ONE SOUTH BLACKHOOF ST. ,WAPAKONETA,OH,45895,51,38213
30/09/2020,868844,225,0,0,73917285,PEOPLES SAVINGS BANK,100 SOUTH MAIN ,CRAWFORDSVILLE,IA,52621,51,36369
30/09/2020,868956,2208,0,0,102300459,FIRST NORTHERN BANK OF WYOMING,141 SOUTH MAIN STREET ,BUFFALO,WY,82834,51,488033
30/09/2020,869346,8751,0,13914,73901495,IOWA STATE SAVINGS BANK,401 WEST ADAMS STREET ,CRESTON,IA,50801,51,231084
30/09/2020,869551,15305,0,0,101108034,"DENISON STATE BANK, THE",421 NEW YORK AVENUE ,HOLTON,KS,66436,51,404123
30/09/2020,869663,1715,0,0,113119396,CITIZENS 1ST BANK,2001 EAST SE LOOP 323 ,TYLER,TX,757011802,51,728523
30/09/2020,869953,13947,0,0,102100853,ALAMOSA STATE BANK,2225 MAIN STREET ,ALAMOSA,CO,81101,51,317751
30/09/2020,870539,340,0,16386,65500752,"PEOPLES BANK, BILOXI, MISSISSIPPI, THE",152 LAMEUSE STREET ,BILOXI,MS,39530,51,686375
30/09/2020,870650,4549,12955,0,81015218,CITIZENS NATIONAL BANK OF GREATER ST. LOUIS,7305 MANCHESTER ROAD ,MAPLEWOOD,MO,63143,51,586052
30/09/2020,870856,4690,12384,0,101114031,"FIRST NATIONAL BANK OF HOPE, THE",112 NORTH MAIN ,HOPE,KS,67451,51,91237
30/09/2020,870913,2286,0,0,44109417,BUCKEYE STATE BANK,9494 WEDGEWOOD BOULEVARD ,POWELL,OH,43065,51,240990
30/09/2020,871358,9661,0,0,101108762,"BANK OF HOLYROOD, THE",100 SOUTH MAIN STREET ,HOLYROOD,KS,67450,41,66439
30/09/2020,871648,5786,0,0,81308006,SPENCER COUNTY BANK,55 NORTH LOUIS J. KOCH BOULEVARD ,SANTA CLAUS,IN,47579,51,121185
30/09/2020,871769,1225,0,0,122201198,FARMERS AND MERCHANTS BANK OF LONG BEACH,302 PINE AVENUE ,LONG BEACH,CA,90802,41,9682905
30/09/2020,871956,3133,0,0,111907717,"FIRST BANK OF CELESTE, THE",301 NORTH HIGHWAY 69 ,CELESTE,TX,75423,51,59308
30/09/2020,872047,15200,0,11743,73921695,DECORAH BANK AND TRUST COMPANY,202 EAST WATER STREET ,DECORAH,IA,52101,41,555697
30/09/2020,872579,27752,0,221,265070590,HIBERNIA BANK,325 CARONDELET STREET ,NEW ORLEANS,LA,70130,51,206629
30/09/2020,873259,11459,0,0,81514748,MID AMERICA BANK,502 EAST MAIN STREET ,LINN,MO,65051,51,587656
30/09/2020,874050,8200,0,0,91901192,CITIZENS BANK MINNESOTA,105 N. MINNESOTA ST. ,NEW ULM,MN,56073,41,535716
30/09/2020,874452,9735,0,0,91908742,STATE BANK OF NEW RICHLAND,103 N. BROADWAY ,NEW RICHLAND,MN,56072,51,113305
30/09/2020,874845,13102,0,0,74903719,LAKE CITY BANK,202 EAST CENTER STREET ,WARSAW,IN,46580,41,5543096
30/09/2020,875048,21988,0,13054,71124339,COMMUNITY STATE BANK OF ROCK FALLS,1801 FIRST AVENUE ,ROCK FALLS,IL,61071,51,303272
30/09/2020,875057,13407,0,0,113105070,FARMERS STATE BANK,115 SHELBYVILLE ST ,CENTER,TX,75935,51,382044
30/09/2020,875132,3674,6684,14498,71913278,GRAND RIDGE NATIONAL BANK,105 WEST MAIN STREET ,GRAND RIDGE,IL,61325,51,265381
30/09/2020,875655,1933,0,0,91911577,CITIZENS STATE BANK NORWOOD YOUNG AMERICA,409 FAXON ROAD ,NORWOOD YOUNG AMERICA,MN,55368,51,100158
30/09/2020,875758,3293,0,0,111903931,FIRST TEXAS BANK,501 EAST 3RD ST ,LAMPASAS,TX,76550,51,161934
30/09/2020,875879,28217,701158,1158,242071855,WARSAW FEDERAL SAVINGS AND LOAN ASSOCIATION,3533 WARSAW AVE ,CINCINNATI,OH,45205,51,57455
30/09/2020,875936,5907,0,0,65303386,FIRST BANK,100 SOUTH BROADWAY STREET ,MCCOMB,MS,39648,51,604554
30/09/2020,876157,14574,0,0,91208853,ODIN STATE BANK,101 EAST MAIN STREET ,ODIN,MN,56160,51,51694
30/09/2020,876634,9622,0,13205,63100688,CAPITAL CITY BANK,217 NORTH MONROE STREET ,TALLAHASSEE,FL,32301,41,3578040
30/09/2020,876700,17764,0,0,11500913,CENTREVILLE BANK,1218 MAIN STR ,WEST WARWICK,RI,2893,41,1897975
30/09/2020,877350,15598,0,0,91302762,HORIZON FINANCIAL BANK,416 MAIN STREET ,MUNICH,ND,58352,51,151757
30/09/2020,877752,5223,13692,0,91202325,"CITIZENS NATIONAL BANK OF PARK RAPIDS, THE",300 WEST 1ST STREET ,PARK RAPIDS,MN,56470,51,309965
30/09/2020,877958,12585,0,0,103111197,"HOPETON STATE BANK, THE",19495 COUNTY ROAD 440 ,HOPETON,OK,73746,41,26105
30/09/2020,879336,11671,0,0,71910721,STATE BANK OF HERSCHER,10 TOBEY DRIVE ,HERSCHER,IL,60941,41,164325
30/09/2020,879439,1380,0,0,65202186,FELICIANA BANK & TRUST COMPANY,10926 PLANK ROAD ,CLINTON,LA,70722,51,134433
30/09/2020,879457,13198,0,0,91300719,CORNERSTONE BANK,2280 45TH STREET SOUTH ,FARGO,ND,58104,41,1095372
30/09/2020,879550,10626,0,0,81517871,BANK OF NEW CAMBRIA,200 SOUTH MAIN STREET ,NEW CAMBRIA,MO,63558,51,33744
30/09/2020,879644,9369,0,0,81506523,"BANK OF ADVANCE, THE",105 EAST GABRIEL ,ADVANCE,MO,63730,51,356176
30/09/2020,879747,13033,0,0,75902573,"FARMERS STATE BANK OF WAUPACA, THE",112 WEST FULTON ,WAUPACA,WI,54981,51,232860
30/09/2020,880332,26379,20493,11982,65303124,PIKE NATIONAL BANK,350 RAWLS DRIVE ,MCCOMB,MS,39648,51,282045
30/09/2020,880855,1655,0,0,81011461,"BANK OF OLD MONROE, THE",2100 HIGHWAY C ,OLD MONROE,MO,63369,51,480273
30/09/2020,881012,686,0,0,31305936,FIRST COLUMBIA BANK & TRUST COMPANY,232 EAST STREET ,BLOOMSBURG,PA,17815,51,845052
30/09/2020,881441,8276,0,0,81508602,ALTON BANK,26 COURT SQUARE ,ALTON,MO,65606,51,81066
30/09/2020,881478,29012,0,0,325170835,HERITAGE BANK,201 5TH AVENUE SOUTHWEST ,OLYMPIA,WA,98501,41,6681934
30/09/2020,881852,418,0,0,103112455,HIGH PLAINS BANK,202 NORTH MAIN STREET ,OKEENE,OK,73947,51,143595
30/09/2020,881900,2616,13835,0,11305202,MILLBURY NATIONAL BANK,18 MAIN ST ,MILLBURY,MA,1527,41,101509
30/09/2020,882242,15334,0,11869,73905912,ROLLING HILLS BANK & TRUST,1307 EAST 7TH STREET ,ATLANTIC,IA,50022,51,348057
30/09/2020,882541,12717,0,16574,73907334,BRIDGE COMMUNITY BANK,302 HIGHWAY 1 SOUTHEAST ,MOUNT VERNON,IA,52314,51,112541
30/09/2020,882701,18213,0,6745,221172270,FAIRFIELD COUNTY BANK,150 DANBURY ROAD ,RIDGEFIELD,CT,6877,51,1731995
30/09/2020,882952,1654,0,0,81505731,OZARK BANK,106-112 NORTH 2ND AVENUE ,OZARK,MO,65721,51,276275
30/09/2020,883351,17096,0,0,91310974,LIBERTY STATE BANK,111 MAIN STREET ,POWERS LAKE,ND,58773,51,102464
30/09/2020,883959,11526,0,0,103108045,"BANK OF KREMLIN, THE",102 6TH STREET ,KREMLIN,OK,73753,51,325889
30/09/2020,884303,597,0,10696,21301115,CHEMUNG CANAL TRUST COMPANY,ONE CHEMUNG CANAL PLAZA ,ELMIRA,NY,14901,41,2160200
30/09/2020,884358,15898,0,0,113105465,FIRST STATE BANK OF LIVINGSTON,112 WEST POLK ,LIVINGSTON,TX,77351,51,376822
30/09/2020,884376,31089,706359,6359,253272384,"PICKENS SAVINGS AND LOAN ASSOCIATION, FEDERAL ASSOCIATION",205 EAST CEDAR ROCK STREET ,PICKENS,SC,29671,51,109319
30/09/2020,884442,13109,0,0,83902992,JACKSON COUNTY BANK,125 SOUTH CHESTNUT STREET ,SEYMOUR,IN,47274,51,677049
30/09/2020,884648,13656,0,14255,73921323,UNITED COMMUNITY BANK,1000 OKOBOJI AVENUE ,MILFORD,IA,51351,51,223827
30/09/2020,884657,11411,0,0,91203544,RUSHFORD STATE BANK (INCORPORATED),219 SOUTH MILL STREET ,RUSHFORD,MN,55971,51,63899
30/09/2020,885225,8810,0,12870,52103065,"BANK OF DELMARVA, THE",910 NORMAN ESKRIDGE HIGHWAY ,SEAFORD,DE,19973,41,948895
30/09/2020,885252,3140,0,0,111308277,CITIZENS BANK,4117 SOUTH GEORGIA STREET ,AMARILLO,TX,79110,51,213626
30/09/2020,885430,8534,0,0,65200612,ST. LANDRY BANK AND TRUST COMPANY,132 EAST LANDRY STREET ,OPELOUSAS,LA,70570,51,327635
30/09/2020,885579,33802,0,0,236073872,TIOGA-FRANKLIN SAVINGS BANK,320 EAST GIRARD AVENUE ,PHILADELPHIA,PA,19125,51,88112
30/09/2020,885869,1209,14371,0,113102714,"COMMERCIAL BANK OF TEXAS, N.A.",215 E. MAIN STREET ,NACOGDOCHES,TX,75961,51,1008049
