Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
31/03/2021,750239,12406,0,12925,71920300,GLENVIEW STATE BANK,800 WAUKEGAN ROAD ,GLENVIEW,IL,60025,41,1490708
31/03/2021,750341,11407,0,10657,72402869,HIGHPOINT COMMUNITY BANK,150 WEST COURT STREET ,HASTINGS,MI,49058,51,436055
31/03/2021,750444,1556,0,0,73908252,STATE BANK OF BUSSEY,402 MERRILL STREET ,BUSSEY,IA,50044,51,49528
31/03/2021,750846,15839,0,0,73921187,SECURITY STATE BANK,1 EAST STATE STREET ,ALGONA,IA,50511,51,135753
31/03/2021,751254,8536,0,0,91908768,PROGROWTH BANK,703 3RD STREET ,NICOLLET,MN,56074,51,200695
31/03/2021,751656,1399,0,0,91901202,FRANDSEN BANK & TRUST,116 CENTRAL STREET WEST ,LONSDALE,MN,55046,41,2541051
31/03/2021,751852,17009,0,0,101001283,CENTRAL BANK OF KANSAS CITY,2301 INDEPENDENCE BOULEVARD ,KANSAS CITY,MO,64124,41,325569
31/03/2021,752644,12206,0,0,84201184,MECHANICS BANK,319 NORTH MAIN STREET ,WATER VALLEY,MS,38965,41,273866
31/03/2021,752831,148,0,11273,61102442,BANK OF MADISON,133 NORTH MAIN STREET ,MADISON,GA,30650,51,346824
31/03/2021,753052,8594,0,0,101906249,MONTROSE SAVINGS BANK,401 MISSOURI AVENUE ,MONTROSE,MO,64770,51,53147
31/03/2021,753324,6123,0,12293,51402518,BANK OF CLARKE COUNTY,2 EAST MAIN STREET ,BERRYVILLE,VA,22611,51,1177866
31/03/2021,753641,23126,0,0,72413285,HURON STATE BANK,200 EAST ERIE STREET ,ROGERS CITY,MI,49779,51,70891
31/03/2021,753856,11891,0,0,111304349,"DONLEY COUNTY STATE BANK, THE",201 S. KEARNEY ,CLARENDON,TX,79226,51,49322
31/03/2021,754068,25249,18242,0,122240751,"C3BANK, NATIONAL ASSOCIATION",850 S. COAST HIGHWAY 101 ,ENCINITAS,CA,92024,51,601994
31/03/2021,754246,4476,0,0,73904887,LOGAN STATE BANK,323 EAST 7TH STREET ,LOGAN,IA,51546,51,74852
31/03/2021,754536,17841,0,0,65204993,VERMILION BANK & TRUST COMPANY,420 NORTH CUSHING AVENUE ,KAPLAN,LA,70548,51,148272
31/03/2021,754826,6636,2036,0,44210403,VINTON COUNTY NATIONAL BANK,112 1/2 WEST MAIN STREET ,MC ARTHUR,OH,45651,51,1276876
31/03/2021,754853,4697,3180,0,101100171,"FIRST NATIONAL BANK OF HUTCHINSON, THE",1 NORTH MAIN STREET ,HUTCHINSON,KS,67501,51,918010
31/03/2021,754929,6821,12229,15003,51403122,"NATIONAL BANK OF BLACKSBURG, THE",100 SOUTH MAIN STREET ,BLACKSBURG,VA,24060,41,1551992
31/03/2021,755047,14370,14144,15166,72410550,FIRST NATIONAL BANK IN HOWELL,101 EAST GRAND RIVER AVENUE ,HOWELL,MI,48843,51,633121
31/03/2021,755252,9322,0,0,111102389,CROSS KEYS BANK,307 PLANK ROAD ,SAINT JOSEPH,LA,71366,51,455625
31/03/2021,755421,8672,0,15735,51405094,"BLUE GRASS VALLEY BANK, THE",2583 BLUE GRASS VALLEY ROAD ,BLUE GRASS,VA,24413,51,52340
31/03/2021,755458,5229,0,0,91903239,FORESIGHT BANK,138 WEST BROADWAY ,PLAINVIEW,MN,55964,51,296019
31/03/2021,756343,14230,0,0,73905802,MALVERN BANK,404 MAIN STREET ,MALVERN,IA,51551,51,167690
31/03/2021,756848,10595,0,0,101205063,COMMUNITY FIRST BANK,915 WEST FORT SCOTT ,BUTLER,MO,64730,51,217234
31/03/2021,757377,29009,0,2758,271071004,LIBERTY BANK FOR SAVINGS,2392 NORTH MILWAUKEE AVENUE ,CHICAGO,IL,60647,51,888741
31/03/2021,757452,13897,0,0,101202503,FARMERS STATE BANK,124 EAST 3RD STREET ,CAMERON,MO,64429,41,300991
31/03/2021,757612,7598,0,0,31312398,RIVERVIEW BANK,"1 CENTRE SQUARE, 200 FRONT STREET ",MARYSVILLE,PA,17053,51,1373945
31/03/2021,757779,28186,0,1090,231372811,MCS BANK,19 N. BROWN ST. ,LEWISTOWN,PA,17044,51,174360
31/03/2021,758703,17870,0,14455,211371120,CAMBRIDGE SAVINGS BANK,1374 MASSACHUSETTS AVENUE ,CAMBRIDGE,MA,2138,41,5196447
31/03/2021,758842,10125,0,12684,73903053,CITIZENS SAVINGS BANK,215 EAST MAIN STREET ,ANAMOSA,IA,52205,51,167266
31/03/2021,758851,26960,0,0,81505634,FIRST BANK OF THE LAKE,"4558 OSAGE BEACH PARKWAY, SUITE 100 ",OSAGE BEACH,MO,65065,51,1095984
31/03/2021,759045,25883,0,10797,71925017,FIRST EAGLE BANK,1201 WEST MADISON ,CHICAGO,IL,60607,51,596906
31/03/2021,759625,6137,0,15392,51402550,BANK OF BOTETOURT,19747 MAIN STREET ,BUCHANAN,VA,24066,51,641084
31/03/2021,760210,10280,0,0,44112187,"FARMERS AND MERCHANTS BANK, THE",430 NORTH ST ,CALDWELL,OH,43724,51,118471
31/03/2021,760331,5676,0,9714,63104626,BRANNEN BANK,320 HWY 41 SOUTH ,INVERNESS,FL,34450,51,720238
31/03/2021,760340,16752,14617,0,71922337,NATIONAL BANK OF ST. ANNE,158 WEST STATION STREET ,SAINT ANNE,IL,60964,51,111867
31/03/2021,760434,10473,0,0,71113748,IPAVA STATE BANK,70 EAST MAIN STREET ,IPAVA,IL,61441,41,216570
31/03/2021,760649,5814,0,0,73904159,AUDUBON STATE BANK,315 BROADWAY STREET ,AUDUBON,IA,50025,51,143419
31/03/2021,760854,22876,0,0,101203641,SOUTHWEST MISSOURI BANK,300 WEST THIRD ,CARTHAGE,MO,64836,51,1023996
31/03/2021,760939,9070,0,0,61106655,FIRST BANK OF PIKE,50 SPRING ROAD ,MOLENA,GA,30258,51,66096
31/03/2021,760957,9769,0,0,91909217,"FIRST STATE BANK OF ROSEMOUNT, THE",3025 145TH ST. WEST ,ROSEMOUNT,MN,55068,51,88223
31/03/2021,761244,12208,0,0,81908833,BELGRADE STATE BANK,14185 HIGHWAY C ,BELGRADE,MO,63622,51,348722
31/03/2021,761459,13652,0,0,91915751,PINE COUNTRY BANK,1201 1ST AVENUE NE ,LITTLE FALLS,MN,56345,51,225132
31/03/2021,761543,10111,0,13556,73911870,OHNWARD BANK & TRUST,332 1ST AVENUE WEST ,CASCADE,IA,52033,51,367342
31/03/2021,761806,18221,24469,0,211170101,"WEBSTER BANK, NATIONAL ASSOCIATION",145 BANK STREET WEBSTER PLAZA,WATERBURY,CT,6702,31,
31/03/2021,761833,25796,0,0,61103218,COMMUNITY BANK & TRUST - WEST GEORGIA,201 BROAD STREET ,LAGRANGE,GA,30240,41,92759
31/03/2021,761851,1900,0,0,91209247,FIRST INDEPENDENT BANK,300 FRONT STREET ,RUSSELL,MN,56169,51,364268
31/03/2021,761954,15480,0,0,111321814,COLEMAN COUNTY STATE BANK,118 W. PECAN ,COLEMAN,TX,76834,51,159067
31/03/2021,762045,248,0,11064,73909468,STATE SAVINGS BANK,"4800 MILLS CIVIC PARKWAY, SUITE 100 ",WEST DES MOINES,IA,50265,51,191347
31/03/2021,762447,3705,10045,12332,71102076,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION",1515 CHARLESTON AVENUE ,MATTOON,IL,61938,41,4778415
31/03/2021,762474,30895,25188,0,301171353,"FIDELITY BANK, NATIONAL ASSOCIATION",100 EAST ENGLISH STREET ,WICHITA,KS,67202,51,2741559
31/03/2021,762773,32257,708059,8059,226072870,ABACUS FEDERAL SAVINGS BANK,6 BOWERY ,NEW YORK,NY,10013,51,358779
31/03/2021,763211,289,0,0,42105154,BANK OF HINDMAN,1362 HINDMAN BYPASS ,HINDMAN,KY,41822,51,287676
31/03/2021,763677,31100,0,0,253271822,SECURITY FEDERAL BANK,238 RICHLAND AVENUE NORTHWEST ,AIKEN,SC,29801,51,1178801
31/03/2021,763930,5716,0,11751,61203642,FARMERS & MERCHANTS BANK,4 N CARTER STREET ,LAKELAND,GA,31635,51,609228
31/03/2021,764030,20504,0,12344,61201754,AMERIS BANK,3490 PIEDMONT ROAD SUITE 1550,ATLANTA,GA,30305,41,21337979
31/03/2021,764058,16111,0,0,91916378,HIGHLAND BANK,701 CENTRAL AVENUE EAST ,SAINT MICHAEL,MN,55376,51,647629
31/03/2021,764067,22942,16799,0,111908208,"AMERICAN NATIONAL BANK OF MOUNT PLEASANT, THE",301 S MADISON AVE ,MOUNT PLEASANT,TX,754554435,51,134641
31/03/2021,764142,14352,0,0,73915672,FEDERATION BANK,102 EAST MAIN STREET ,WASHINGTON,IA,52353,51,158534
31/03/2021,764151,21807,0,0,113106532,LOVELADY STATE BANK,910 SOUTH COMMERCE STREET ,LOVELADY,TX,758519765,51,52895
31/03/2021,764441,256,0,0,73917175,MELVIN SAVINGS BANK,260 MAIN STREET ,MELVIN,IA,51350,51,91005
31/03/2021,764816,20872,0,0,42101475,CITIZENS GUARANTY BANK,457 EAST MAIN STREET ,RICHMOND,KY,40475,51,235038
31/03/2021,765019,11866,0,0,31908485,"BRYN MAWR TRUST COMPANY, THE",801 LANCASTER AVENUE ,BRYN MAWR,PA,19010,41,4911259
31/03/2021,765318,18620,0,0,42108122,CITIZENS BANK & TRUST CO. OF JACKSON,720 HWY. 15 SOUTH ,JACKSON,KY,41339,51,172504
31/03/2021,765354,1937,0,0,81512928,BANK OF CROCKER,200 ICHORD AVENUE ,WAYNESVILLE,MO,65583,41,147691
31/03/2021,765505,90297,0,11895,211372857,WEBSTER FIVE CENTS SAVINGS BANK,136 THOMPSON ROAD ,WEBSTER,MA,1570,41,998300
31/03/2021,765662,15523,0,0,111920684,MUENSTER STATE BANK,201 N. MAIN STREET ,MUENSTER,TX,76252,51,194298
31/03/2021,765877,28246,701227,1227,301170587,HOME SAVINGS BANK,214 NORTH LINCOLN ,CHANUTE,KS,66720,51,81220
31/03/2021,766052,23551,0,0,101204022,COMMUNITY BANK OF EL DORADO SPRINGS,210 EAST HIGHWAY 54 ,EL DORADO SPRINGS,MO,64744,51,124789
31/03/2021,766164,23498,0,11362,111909579,"TBK BANK, SSB",12700 PARK CENTRAL DRIVE. SUITE 1700 ,DALLAS,TX,75251,41,6082072
31/03/2021,767040,15414,0,0,73913836,LEGACY BANK,502 8TH STREET SW ,ALTOONA,IA,50009,51,154004
31/03/2021,767152,3149,13046,0,111905324,"FIRST NATIONAL BANK IN COOPER, THE",11 WEST SIDE SQUARE ,COOPER,TX,75432,41,52558
31/03/2021,767246,10872,0,0,81904086,CHESTERFIELD STATE BANK,25 SOUTH MAIN STREET ,CHESTERFIELD,IL,62630,51,21205
31/03/2021,767255,1964,0,0,101202875,LAMAR BANK AND TRUST COMPANY,1000 BROADWAY ,LAMAR,MO,64759,51,223317
31/03/2021,767554,19744,0,0,111101694,"CITIZENS BANK & TRUST COMPANY OF VIVIAN, LOUISIANA",120 WEST ARKANSAS AVENUE ,VIVIAN,LA,710822852,51,170027
31/03/2021,767572,29059,702842,2842,312270476,TUCUMCARI FEDERAL SAVINGS & LOAN ASSOCIATION,301 S 1ST ST ,TUCUMCARI,NM,88401,51,36097
31/03/2021,767611,12956,0,0,21308396,BANK OF RICHMONDVILLE,857 EAST MAIN STREET ,COBLESKILL,NY,12043,41,176468
31/03/2021,767732,20198,0,17306,61211870,SOUTH GEORGIA BANKING COMPANY,5515 ALABAMA AVENUE ,OMEGA,GA,31775,51,557316
31/03/2021,767974,28263,25137,0,241272118,CFBANK NATIONAL ASSOCIATION,7000 NORTH HIGH STREET ,WORTHINGTON,OH,43085,51,1597894
31/03/2021,768074,29058,0,0,325170877,FIRST FINANCIAL NORTHWEST BANK,201 WELLS AVENUE SOUTH ,RENTON,WA,98057,51,1430051
31/03/2021,768458,16854,0,0,107002008,COMMUNITY 1ST BANK LAS VEGAS,600 DOUGLAS AVE ,LAS VEGAS,NM,87701,41,172784
31/03/2021,768476,28266,0,1265,325170864,RAYMOND FEDERAL BANK,202 DURYEA STREET ,RAYMOND,WA,98577,51,66654
31/03/2021,768953,17280,0,0,91310990,"BANK OF TIOGA, THE",7 NORTH MAIN STREET ,TIOGA,ND,58852,51,341937
31/03/2021,769156,8831,0,0,91902049,FIRST STATE BANK OF SAUK CENTRE,423 MAIN STREET SOUTH ,SAUK CENTRE,MN,56378,51,138681
31/03/2021,769334,12402,0,13579,71108083,EXCHANGE STATE BANK,126 NORTH BROAD STREET ,LANARK,IL,61046,51,103539
31/03/2021,770451,13382,0,0,91214339,FARMERS & MERCHANTS STATE BANK OF SPRINGFIELD,101 NORTH MARSHALL AVENUE ,SPRINGFIELD,MN,56087,51,140386
31/03/2021,770545,10463,0,15586,71119234,MIDDLETOWN STATE BANK,6TH STREET & MADISON STREET ,MIDDLETOWN,IL,62666,51,40653
31/03/2021,770639,3691,2503,17116,71902030,HOMETOWN NATIONAL BANK,260 BUCKLIN STREET ,LA SALLE,IL,61301,51,329526
31/03/2021,770657,8904,0,0,101201863,"NODAWAY VALLEY BANK, THE",304 NORTH MAIN ,MARYVILLE,MO,64468,51,1257179
31/03/2021,770853,19001,0,0,81501175,FIRST MIDWEST BANK OF DEXTER,819 BUSINESS 60 WEST ,DEXTER,MO,63841,51,449202
31/03/2021,771047,931,0,14032,71107699,CITIZENS STATE BANK OF MILFORD,36 EAST JONES STREET ,MILFORD,IL,60953,51,55406
31/03/2021,771140,3787,0,0,81212574,DIETERICH BANK,300 SUR WOODS DRIVE ,EFFINGHAM,IL,62401,41,1234606
31/03/2021,771458,2240,0,0,112200439,FIRST AMERICAN BANK,303 WEST MAIN STREET ,ARTESIA,NM,882107526,51,1494661
31/03/2021,771609,90196,0,13133,211372239,BAYCOAST BANK,330 SWANSEA MALL DRIVE ,SWANSEA,MA,2777,51,2173183
31/03/2021,771748,15427,0,12824,73921776,CHELSEA SAVINGS BANK,601 13TH STREET ,BELLE PLAINE,IA,52208,51,197239
31/03/2021,771878,28924,702631,2631,271972912,FIRST FEDERAL SAVINGS BANK,633 LASALLE STREET ,OTTAWA,IL,613500000,51,384588
31/03/2021,772008,90303,0,8563,211371447,SOUTH SHORE BANK,1530 MAIN STREET ,SOUTH WEYMOUTH,MA,2190,51,1983808
31/03/2021,772446,1596,21527,0,72404786,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION",101 NORTH MAIN STREET ,ANN ARBOR,MI,48104,51,76051
31/03/2021,772754,1945,0,0,101211031,METZ BANKING COMPANY,123 NORTH OSAGE BOULEVARD ,NEVADA,MO,64772,51,92680
31/03/2021,773032,879,0,14287,61108161,FARMERS STATE BANK,115 N. WASHINGTON STREET ,LINCOLNTON,GA,30817,41,161292
31/03/2021,773171,30943,25227,0,291270649,MID-CENTRAL NATIONAL BANK,520 S. JEFFERSON ,WADENA,MN,56482,51,145517
31/03/2021,773247,1040,0,0,81204540,MIDLAND STATES BANK,1201 NETWORK CENTRE DRIVE ,EFFINGHAM,IL,62401,41,6872557
31/03/2021,773443,4439,994,13625,73900441,"CLINTON NATIONAL BANK, THE",235 6TH AVENUE SOUTH ,CLINTON,IA,52732,41,450639
31/03/2021,773470,32282,708089,8089,322286120,"MALAGA BANK, FSB",2514 VIA TEJON ,PALOS VERDES ESTATES,CA,90274,51,1331208
31/03/2021,773546,10588,0,0,84204628,FIRST STATE BANK,146 WEST COLLEGE AVENUE ,HOLLY SPRINGS,MS,38635,51,142537
31/03/2021,773742,5018,13522,14478,72402212,CITIZENS NATIONAL BANK OF CHEBOYGAN,303 NORTH MAIN STREET ,CHEBOYGAN,MI,49721,51,441555
31/03/2021,774132,22451,0,12980,64102999,VOLUNTEER STATE BANK,101 HIGHWAY 52 WEST ,PORTLAND,TN,37148,51,916168
31/03/2021,774235,14731,14255,15093,61201864,"CITIZENS NATIONAL BANK OF QUITMAN, THE",100 EAST STEVENS STREET ,QUITMAN,GA,31643,51,120134
31/03/2021,774253,19589,0,0,91214915,NORTHERN STATE BANK OF VIRGINIA,600 CHESTNUT ST. ,VIRGINIA,MN,55792,51,88365
31/03/2021,774262,3363,12898,0,113111983,"COMMUNITYBANK OF TEXAS, NATIONAL ASSOCIATION",5999 DELAWARE STREET ,BEAUMONT,TX,77706,41,4029141
31/03/2021,774347,14807,0,13236,73912552,FARMERS SAVINGS BANK,205 MAIN STREET ,COLESBURG,IA,52035,51,226509
31/03/2021,775054,16125,0,0,102104684,"EASTERN COLORADO BANK, THE",10 SOUTH FIRST STREET ,CHEYENNE WELLS,CO,80810,51,535907
31/03/2021,775241,19230,15389,0,71108290,COMMUNITY NATIONAL BANK IN MONMOUTH,311 NORTH MAIN ,MONMOUTH,IL,614621777,41,49473
31/03/2021,775456,14266,14109,0,91800028,NATIONAL BANK OF COMMERCE,1127 TOWER AVE ,SUPERIOR,WI,54880,51,1080778
31/03/2021,775773,27683,700108,108,271973762,NORTH SHORE TRUST AND SAVINGS,700 SOUTH LEWIS AVENUE ,WAUKEGAN,IL,60085,51,239977
31/03/2021,776369,16334,0,0,114922265,FIRST STATE BANK OF ODEM,201 MAIN STREET ,ODEM,TX,78370,51,171704
31/03/2021,776547,25173,0,0,83901333,"MEADE COUNTY BANK, INC.",2175 BY PASS ROAD ,BRANDENBURG,KY,40108,41,268974
31/03/2021,777254,8865,0,0,91915133,HERITAGE BANK MINNESOTA,181 MAIN STREET ,WEST CONCORD,MN,55985,51,74616
31/03/2021,777366,20387,0,0,121029672,BANK OF THE ORIENT,233 SANSOME STREET ,SAN FRANCISCO,CA,94104,31,
31/03/2021,777441,22598,0,0,81224724,FLORA BANK & TRUST,1478 N. WORTHEY ST ,FLORA,IL,62839,51,107059
31/03/2021,777870,27711,0,153,231371595,ALTOONA FIRST SAVINGS BANK,203 N. LOGAN BLVD. ,ALTOONA,PA,16602,51,306995
31/03/2021,778738,14851,0,12187,64207946,CITIZENS BANK,300 BROAD STREET ,ELIZABETHTON,TN,37643,51,1060510
31/03/2021,779016,10685,0,0,31309686,MIFFLINBURG BANK AND TRUST COMPANY,250 EAST CHESTNUT STREET ,MIFFLINBURG,PA,17844,51,522809
31/03/2021,779351,8866,14488,0,91900193,"MERCHANTS BANK, NATIONAL ASSOCIATION",102 EAST THIRD STREET ,WINONA,MN,55987,41,2745837
31/03/2021,779360,17445,0,0,123203878,COMMUNITY BANK,609 NORTH MAIN STREET ,JOSEPH,OR,97846,51,526447
31/03/2021,779641,14999,0,16104,72405206,"PORT AUSTIN STATE BANK, THE",62 EAST STATE STREET ,PORT AUSTIN,MI,48467,51,65652
31/03/2021,779650,12322,0,0,91509468,CHIPPEWA VALLEY BANK,15755 COUNTY HIGHWAY B ,HAYWARD,WI,54843,51,633922
31/03/2021,779968,23998,0,0,122039344,STATE BANK OF INDIA (CALIFORNIA),"707 WILSHIRE BOULEVARD, SUITE 2900 ",LOS ANGELES,CA,90017,51,875298
31/03/2021,780049,9775,0,0,84203250,BANK OF KILMICHAEL,120 NORTH DEPOT AVENUE ,KILMICHAEL,MS,39747,51,221601
31/03/2021,780218,12969,0,0,41213759,"UNION BANK COMPANY, THE",100 S HIGH ST ,COLUMBUS GROVE,OH,45830,51,1026980
31/03/2021,780263,3376,7748,0,111312182,"OZONA NATIONAL BANK, THE",503 11TH ST ,OZONA,TX,76943,51,324296
31/03/2021,780562,25648,718151,0,122240706,INTERNATIONAL CITY BANK,249 EAST OCEAN BOULEVARD ,LONG BEACH,CA,90802,51,493789
31/03/2021,780722,8811,0,12216,52101669,HEBRON SAVINGS BANK,101 N. MAIN STREET ,HEBRON,MD,21830,41,768514
31/03/2021,780955,10384,0,0,91808347,WAUMANDEE STATE BANK,S2021 COUNTY ROAD U ,WAUMANDEE,WI,54622,51,321686
31/03/2021,781028,8675,0,12790,51406909,ESSEX BANK,"9954 MAYLAND DRIVE, SUITE 2100 ",RICHMOND,VA,23233,41,1698657
31/03/2021,782016,9315,0,0,42101006,BANK OF MAYSVILLE,20 W 2ND ST ,MAYSVILLE,KY,41056,51,152259
31/03/2021,782306,17798,0,0,211371489,BROOKLINE BANK,2 HARVARD STREET ,BROOKLINE,MA,2445,41,5474570
31/03/2021,782548,304,0,0,83902455,CLINTON BANK,220 EAST CLAY STREET ,CLINTON,KY,42031,51,65473
31/03/2021,783161,3440,0,0,121105156,FIRST NORTHERN BANK OF DIXON,195 NORTH FIRST STREET ,DIXON,CA,95620,51,1779964
31/03/2021,783246,11347,0,12304,73901725,GRINNELL STATE BANK,814 4TH AVENUE ,GRINNELL,IA,50112,51,420133
31/03/2021,783349,13582,0,0,71108643,STATE BANK OF NAUVOO,1205 MULLHOLLAND STREET ,NAUVOO,IL,62354,41,33822
31/03/2021,783648,12854,0,0,71902878,CENTIER BANK,600 EAST 84TH AVENUE ,MERRILLVILLE,IN,46410,41,5760534
31/03/2021,783844,13055,0,0,75906171,CITIZENS BANK,301 NORTH ROCHESTER STREET ,MUKWONAGO,WI,53149,41,983872
31/03/2021,783910,2284,0,0,44109297,NORTH VALLEY BANK,2775 MAYSVILLE PIKE ,ZANESVILLE,OH,43701,51,313308
31/03/2021,784159,22394,0,0,81503597,PEOPLES COMMUNITY BANK,HIGHWAY 67 & SYCAMORE ST ,GREENVILLE,MO,63944,51,593569
31/03/2021,784430,183,0,17111,61203778,"MERCHANTS & CITIZENS BANK, THE",6 WEST COLLEGE STREET ,MCRAE,GA,31055,51,123437
31/03/2021,785147,2740,2409,0,83901236,"FARMERS NATIONAL BANK OF DANVILLE, THE",304 WEST MAIN STREET ,DANVILLE,KY,40422,51,813373
31/03/2021,785473,29961,0,0,283071788,FIRST SAVINGS BANK,"702 NORTH SHORE DRIVE, SUITE 300 ",JEFFERSONVILLE,IN,47130,41,1745740
31/03/2021,785857,2244,0,0,112200620,JAMES POLK STONE COMMUNITY BANK,109 EAST 2ND STREET ,PORTALES,NM,881306203,51,293581
31/03/2021,785923,6623,2360,0,42205708,LCNB NATIONAL BANK,2 NORTH BROADWAY ST ,LEBANON,OH,45036,51,1814975
31/03/2021,785950,17676,0,0,101107886,LEGACY BANK,123 EAST CHICAGO ,COLWICH,KS,67030,51,584242
31/03/2021,786210,2711,0,0,42101514,"TRADITIONAL BANK, INC.",49 WEST MAIN ST. ,MOUNT STERLING,KY,40353,51,2140380
31/03/2021,786256,15751,0,0,101918101,"STATE BANK, THE",803 WOLLARD BOULEVARD ,RICHMOND,MO,64085,41,41984
31/03/2021,786340,19226,15386,0,84201058,FIRST AMERICAN NATIONAL BANK,1251 FIRST AMERICAN DRIVE ,IUKA,MS,38852,51,361532
31/03/2021,786555,1100,0,0,91915612,PEOPLES STATE BANK OF PLAINVIEW,100 4TH AVENUE SOUTHEAST ,PLAINVIEW,MN,55964,51,340398
31/03/2021,786612,9889,0,0,31308807,MID PENN BANK,349 UNION STREET ,MILLERSBURG,PA,17061,41,3381371
31/03/2021,786733,9997,0,11694,57001971,JEFFERSON SECURITY BANK,WASHINGTON AND PRINCESS ,SHEPHERDSTOWN,WV,25443,51,398482
31/03/2021,786948,4464,0,15267,73903325,FIRST BANK HAMPTON,211 1ST AVENUE NORTHWEST ,HAMPTON,IA,50441,51,205364
31/03/2021,787141,18838,0,0,73906801,EXCHANGE STATE BANK,322 AUDUBON ,ADAIR,IA,50002,51,42930
31/03/2021,787459,10191,0,0,91913180,PRINSBANK,508 THIRD STREET ,PRINSBURG,MN,56281,51,173641
31/03/2021,787842,14930,0,17444,73901903,FIRST IOWA STATE BANK,19 BENTON AVENUE EAST ,ALBIA,IA,52531,51,183570
31/03/2021,788559,12602,0,0,101102166,FARMERS AND DROVERS BANK,201 WEST MAIN ,COUNCIL GROVE,KS,66846,51,204119
31/03/2021,788652,8863,0,0,91215163,WOODLAND BANK,217 MAIN AVENUE E. ,DEER RIVER,MN,56636,51,131987
31/03/2021,788773,31028,0,0,291270461,HOMETOWN BANK,1000 EAST COOK STREET ,REDWOOD FALLS,MN,56283,51,489881
31/03/2021,789051,4652,0,0,101114277,NINNESCAH VALLEY BANK,101 EAST FIRST ,CUNNINGHAM,KS,67035,51,39314
31/03/2021,790150,8584,0,0,81507470,BANK OF IBERIA,841 EAST HIGHWAY 42 ,IBERIA,MO,65486,51,65211
31/03/2021,790271,29227,0,0,281271014,WASHINGTON SAVINGS BANK,200 SOUTH BANKER STREET ,EFFINGHAM,IL,62401,51,468735
31/03/2021,790543,18272,0,0,73910114,COMMUNITY STATE BANK,817 NORTH ANKENY BOULEVARD ,ANKENY,IA,50023,51,1041151
31/03/2021,790703,33645,0,7811,211870870,LEE BANK,75 PARK STREET ,LEE,MA,1238,51,477452
31/03/2021,790918,7404,0,0,31307125,FIRST KEYSTONE COMMUNITY BANK,111 WEST FRONT STREET ,BERWICK,PA,18603,51,1213217
31/03/2021,791072,31043,0,0,311372744,INTERSTATE BANK,301 SOUTH MAIN STREET ,PERRYTON,TX,79070,51,209103
31/03/2021,791353,16704,0,0,91916543,BANKWEST,5921 MAIN STREET ,ROCKFORD,MN,55373,41,219702
31/03/2021,791821,2093,4107,0,54000056,"NATIONAL CAPITAL BANK OF WASHINGTON, THE",316 PENNSYLVANIA AVE S. E. ,WASHINGTON,DC,20003,51,630187
31/03/2021,791942,2482,0,0,75908043,NEKOOSA PORT EDWARDS STATE BANK,405 MARKET STREET ,NEKOOSA,WI,54457,51,243133
31/03/2021,792248,16717,0,15545,73907208,FARMERS & TRADERS SAVINGS BANK,108 WEST RAMSEY STREET ,BANCROFT,IA,50517,51,65420
31/03/2021,792453,9659,0,0,101103149,STATE BANK OF DOWNS,900 NORTH MORGAN ,DOWNS,KS,67437,51,120394
31/03/2021,792640,14773,0,0,73915818,STATE SAVINGS BANK,602 SHELDON ,CRESTON,IA,50801,41,152730
31/03/2021,792659,3289,3906,0,113104534,NATIONAL BANK & TRUST,145 WEST COLORADO STREET ,LA GRANGE,TX,789450310,51,234142
31/03/2021,794149,19024,15257,0,111924282,COMMERCIAL NATIONAL BANK OF TEXARKANA,5515 SUMMERHILL RD ,TEXARKANA,TX,75503,41,273285
31/03/2021,794336,17093,15000,0,67005873,FIRST NATIONAL BANK OF SOUTH MIAMI,5750 SUNSET DRIVE ,MIAMI,FL,33143,51,916424
31/03/2021,794345,13753,0,0,73912086,BLUE GRASS SAVINGS BANK,104 EAST MAYNE STREET ,BLUE GRASS,IA,52726,51,222669
31/03/2021,794475,29268,703193,3193,265070529,EUREKA HOMESTEAD,1922 VETERANS MEMORIAL BOULEVARD ,METAIRIE,LA,70005,51,101999
31/03/2021,794653,14853,14296,0,91914273,"FIRST NATIONAL BANK AT SAINT JAMES, THE",202 FIRST AVENUE SOUTH ,SAINT JAMES,MN,56081,51,33414
31/03/2021,795249,8522,0,0,73920874,FIRST STATE BANK,183 MAIN AVENUE NORTH ,BRITT,IA,50423,41,133676
31/03/2021,795548,9047,0,13763,73921190,CITIZENS STATE BANK,117 WEST 1ST STREET ,MONTICELLO,IA,52310,41,461116
31/03/2021,795959,18879,0,0,81501023,KENNETT TRUST BANK,805 FIRST STREET ,KENNETT,MO,63857,51,118930
31/03/2021,795968,18053,0,0,121301028,BANK OF HAWAII,111 SOUTH KING STREET ,HONOLULU,HI,96813,31,
31/03/2021,796152,17950,0,0,113123366,FIRST STATE BANK,200 NORTH BRAZOSPORT BLVD ,CLUTE,TX,77531,51,268734
31/03/2021,796451,1635,0,0,81501340,BANK OF KIRKSVILLE,214 SOUTH FRANKLIN STREET ,KIRKSVILLE,MO,63501,51,463355
